regiao,estado,municipio,revenda,cnpj,endereco,rua,complemento,bairro,cep,produto,data,valor_venda,valor_compra,unidade_medida,bandeira
SE,SP,BARUERI,CENTRO AUTOMOTIVO CRS LTDA," 03.877.914/0001-23",AVENIDA CALIL MOHAMED RAHAL,295,,VILA SAO SILVESTRE,06417-090,ETANOL,01/12/2022,4,,R$ / litro,RAIZEN
SE,SP,BARUERI,CENTRO AUTOMOTIVO CRS LTDA," 03.877.914/0001-23",AVENIDA CALIL MOHAMED RAHAL,295,,VILA SAO SILVESTRE,06417-090,GASOLINA ADITIVADA,01/12/2022,5.4,,R$ / litro,RAIZEN
SE,SP,BARUERI,CENTRO AUTOMOTIVO CRS LTDA," 03.877.914/0001-23",AVENIDA CALIL MOHAMED RAHAL,295,,VILA SAO SILVESTRE,06417-090,GASOLINA,01/12/2022,5,,R$ / litro,RAIZEN
SE,SP,BARUERI,ART AUTO POSTO LTDA," 03.285.587/0001-10",RUA SILVIA,43,,PARQUE DOS CAMARGO,06436-040,ETANOL,01/12/2022,3.5,,R$ / litro,BRANCA
SE,SP,BARUERI,ART AUTO POSTO LTDA," 03.285.587/0001-10",RUA SILVIA,43,,PARQUE DOS CAMARGO,06436-040,GASOLINA ADITIVADA,01/12/2022,5.4,,R$ / litro,BRANCA
SE,SP,BARUERI,ART AUTO POSTO LTDA," 03.285.587/0001-10",RUA SILVIA,43,,PARQUE DOS CAMARGO,06436-040,GASOLINA,01/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,BARUERI,AUTO POSTO MURACA LTDA," 03.884.685/0001-74",RUA DA PRATA,1114,,JARDIM DOS CAMARGOS,06410-000,ETANOL,01/12/2022,4.1,,R$ / litro,IPIRANGA
SE,SP,BARUERI,AUTO POSTO MURACA LTDA," 03.884.685/0001-74",RUA DA PRATA,1114,,JARDIM DOS CAMARGOS,06410-000,GASOLINA ADITIVADA,01/12/2022,5.5,,R$ / litro,IPIRANGA
SE,SP,BARUERI,AUTO POSTO MURACA LTDA," 03.884.685/0001-74",RUA DA PRATA,1114,,JARDIM DOS CAMARGOS,06410-000,GASOLINA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,BARUERI,PONTO COM POSTO DE ABASTECIMENTO E SERVICOS LTDA," 03.885.974/0001-98",AVENIDA MUNICIPAL,171,,CENTRO,06433-000,ETANOL,01/12/2022,4.1,,R$ / litro,IPIRANGA
SE,SP,BARUERI,PONTO COM POSTO DE ABASTECIMENTO E SERVICOS LTDA," 03.885.974/0001-98",AVENIDA MUNICIPAL,171,,CENTRO,06433-000,GASOLINA ADITIVADA,01/12/2022,5.5,,R$ / litro,IPIRANGA
SE,SP,BARUERI,PONTO COM POSTO DE ABASTECIMENTO E SERVICOS LTDA," 03.885.974/0001-98",AVENIDA MUNICIPAL,171,,CENTRO,06433-000,GASOLINA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,BARUERI,CENTRO AUTOMOTIVO JOAO COTIA LTDA," 03.203.934/0001-19",AVENIDA ENGENHEIRO OSCAR KESSELRING,344,,JARDIM BELVAL,06420-160,ETANOL,01/12/2022,4.1,,R$ / litro,IPIRANGA
SE,SP,BARUERI,CENTRO AUTOMOTIVO JOAO COTIA LTDA," 03.203.934/0001-19",AVENIDA ENGENHEIRO OSCAR KESSELRING,344,,JARDIM BELVAL,06420-160,GASOLINA ADITIVADA,01/12/2022,5.5,,R$ / litro,IPIRANGA
SE,SP,BARUERI,CENTRO AUTOMOTIVO JOAO COTIA LTDA," 03.203.934/0001-19",AVENIDA ENGENHEIRO OSCAR KESSELRING,344,,JARDIM BELVAL,06420-160,GASOLINA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,BARUERI,AUTO POSTO OURO DE BARUERI LTDA," 00.612.412/0001-82",AVENIDA SARGENTO JOSE SIGUEIRA,606,,JARDIM PARAISO,06412-180,ETANOL,01/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,BARUERI,AUTO POSTO OURO DE BARUERI LTDA," 00.612.412/0001-82",AVENIDA SARGENTO JOSE SIGUEIRA,606,,JARDIM PARAISO,06412-180,GASOLINA ADITIVADA,01/12/2022,5.2,,R$ / litro,RAIZEN
SE,SP,BARUERI,AUTO POSTO OURO DE BARUERI LTDA," 00.612.412/0001-82",AVENIDA SARGENTO JOSE SIGUEIRA,606,,JARDIM PARAISO,06412-180,GASOLINA,01/12/2022,4.9,,R$ / litro,RAIZEN
SE,SP,BARUERI,AUTO POSTO REI TUPA LTDA," 00.441.692/0001-03",ESTRADA VELHA DE ITAPEVI,2831,ANTIGO 537,JARDIM JULIO,06444-000,ETANOL,01/12/2022,3.8,,R$ / litro,BRANCA
SE,SP,BARUERI,AUTO POSTO REI TUPA LTDA," 00.441.692/0001-03",ESTRADA VELHA DE ITAPEVI,2831,ANTIGO 537,JARDIM JULIO,06444-000,GASOLINA ADITIVADA,01/12/2022,5.1,,R$ / litro,BRANCA
SE,SP,BARUERI,AUTO POSTO REI TUPA LTDA," 00.441.692/0001-03",ESTRADA VELHA DE ITAPEVI,2831,ANTIGO 537,JARDIM JULIO,06444-000,GASOLINA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,CARAPICUIBA,BOX 44 POSTO E SERVIÇOS LTDA.," 06.125.069/0001-28",AVENIDA INOCÊNCIO SERÁFICO,2660,,VILA SILVIANIA,06380-021,ETANOL,01/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,CARAPICUIBA,BOX 44 POSTO E SERVIÇOS LTDA.," 06.125.069/0001-28",AVENIDA INOCÊNCIO SERÁFICO,2660,,VILA SILVIANIA,06380-021,GASOLINA ADITIVADA,01/12/2022,5.1,,R$ / litro,RAIZEN
SE,SP,CARAPICUIBA,BOX 44 POSTO E SERVIÇOS LTDA.," 06.125.069/0001-28",AVENIDA INOCÊNCIO SERÁFICO,2660,,VILA SILVIANIA,06380-021,GASOLINA,01/12/2022,4.9,,R$ / litro,RAIZEN
SE,SP,CARAPICUIBA,POSTO ARISTON DE CARAPICUIBA LTDA," 05.260.858/0001-09",AVENIDA COMENDADOR DANTE CARRARO,550,XXXXXXXXXXXXXXXXXXXXX,ARISTON,06396-000,ETANOL,01/12/2022,3.9,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,POSTO ARISTON DE CARAPICUIBA LTDA," 05.260.858/0001-09",AVENIDA COMENDADOR DANTE CARRARO,550,XXXXXXXXXXXXXXXXXXXXX,ARISTON,06396-000,GASOLINA ADITIVADA,01/12/2022,5.3,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,POSTO ARISTON DE CARAPICUIBA LTDA," 05.260.858/0001-09",AVENIDA COMENDADOR DANTE CARRARO,550,XXXXXXXXXXXXXXXXXXXXX,ARISTON,06396-000,GASOLINA,01/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,AUTO POSTO NIPON DE CARAPICUIBA LTDA," 50.236.157/0001-99",AVENIDA INOCENCIO SERAFICO,1720,,CORINTHINHA,06380-021,ETANOL,01/12/2022,4,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,AUTO POSTO NIPON DE CARAPICUIBA LTDA," 50.236.157/0001-99",AVENIDA INOCENCIO SERAFICO,1720,,CORINTHINHA,06380-021,GASOLINA ADITIVADA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,AUTO POSTO NIPON DE CARAPICUIBA LTDA," 50.236.157/0001-99",AVENIDA INOCENCIO SERAFICO,1720,,CORINTHINHA,06380-021,GASOLINA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,CENTRO AUTOMOTIVO NEVADA LTDA," 68.179.340/0001-65",AVENIDA DEPUTADO EMILIO CARLOS,335,,CARAPICUIBA,06310-160,ETANOL,01/12/2022,4,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,CENTRO AUTOMOTIVO NEVADA LTDA," 68.179.340/0001-65",AVENIDA DEPUTADO EMILIO CARLOS,335,,CARAPICUIBA,06310-160,GASOLINA ADITIVADA,01/12/2022,5.3,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,CENTRO AUTOMOTIVO NEVADA LTDA," 68.179.340/0001-65",AVENIDA DEPUTADO EMILIO CARLOS,335,,CARAPICUIBA,06310-160,GASOLINA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,AUTO POSTO CRISCAR LTDA.," 02.684.301/0001-07",RUA ITAJUBA,35,,PARQUE SANTA TEREZA,06341-160,ETANOL,01/12/2022,4,,R$ / litro,BRANCA
SE,SP,CARAPICUIBA,AUTO POSTO CRISCAR LTDA.," 02.684.301/0001-07",RUA ITAJUBA,35,,PARQUE SANTA TEREZA,06341-160,GASOLINA ADITIVADA,01/12/2022,5.3,,R$ / litro,BRANCA
SE,SP,CARAPICUIBA,AUTO POSTO CRISCAR LTDA.," 02.684.301/0001-07",RUA ITAJUBA,35,,PARQUE SANTA TEREZA,06341-160,GASOLINA,01/12/2022,5.2,,R$ / litro,BRANCA
SE,SP,CARAPICUIBA,AUTO POSTO CHACARA DAS PAINEIRAS LTDA," 02.081.714/0001-05",ESTRADA   FAZENDINHA,2245,,POUSADA DOS BANDEIRANTES,06351-040,ETANOL,01/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,CARAPICUIBA,AUTO POSTO CHACARA DAS PAINEIRAS LTDA," 02.081.714/0001-05",ESTRADA   FAZENDINHA,2245,,POUSADA DOS BANDEIRANTES,06351-040,GASOLINA ADITIVADA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,CARAPICUIBA,AUTO POSTO CHACARA DAS PAINEIRAS LTDA," 02.081.714/0001-05",ESTRADA   FAZENDINHA,2245,,POUSADA DOS BANDEIRANTES,06351-040,GASOLINA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,INDAIATUBA,ABDELNOR III COMERCIO DE COMBUSTIVEIS LTDA," 09.227.260/0001-79",AVENIDA CONCEICAO,2044,,VILA MARIA,13335-345,ETANOL,01/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,ABDELNOR III COMERCIO DE COMBUSTIVEIS LTDA," 09.227.260/0001-79",AVENIDA CONCEICAO,2044,,VILA MARIA,13335-345,GASOLINA,01/12/2022,4.7,,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS VISCONDE US LTDA.," 07.778.461/0001-39",AVENIDA VISCONDE DE INDAIATUBA,1076,,JARDIM AMERICA,13338-010,ETANOL,01/12/2022,3.8,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS VISCONDE US LTDA.," 07.778.461/0001-39",AVENIDA VISCONDE DE INDAIATUBA,1076,,JARDIM AMERICA,13338-010,GASOLINA ADITIVADA,01/12/2022,5.1,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS VISCONDE US LTDA.," 07.778.461/0001-39",AVENIDA VISCONDE DE INDAIATUBA,1076,,JARDIM AMERICA,13338-010,GASOLINA,01/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA," 07.712.794/0001-65",AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,3399,,BOM PRINCIPIO,13345-690,GASOLINA ADITIVADA,01/12/2022,5.1,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA," 07.712.794/0001-65",AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,3399,,BOM PRINCIPIO,13345-690,GASOLINA,01/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,CENTRO AUTOMOTIVO RIVIERA TROPICAL LTDA," 07.591.385/0001-58",AVENIDA FRANCISCO DE PAULA LEITE,2089,,JD. TROPICAL,13344-565,GASOLINA,01/12/2022,5,,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,CENTRO AUTOMOTIVO RIVIERA TROPICAL LTDA," 07.591.385/0001-58",AVENIDA FRANCISCO DE PAULA LEITE,2089,,JD. TROPICAL,13344-565,ETANOL,01/12/2022,3.9,,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,CENTRO AUTOMOTIVO RIVIERA TROPICAL LTDA," 07.591.385/0001-58",AVENIDA FRANCISCO DE PAULA LEITE,2089,,JD. TROPICAL,13344-565,GASOLINA ADITIVADA,01/12/2022,5.2,,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.," 05.455.320/0001-50",AVENIDA PRESIDENTE KENNEDY,728,ANTIGO Nº 180,CIDADE NOVA,13334-170,ETANOL,01/12/2022,4.1,,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.," 05.455.320/0001-50",AVENIDA PRESIDENTE KENNEDY,728,ANTIGO Nº 180,CIDADE NOVA,13334-170,GASOLINA ADITIVADA,01/12/2022,5.4,,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.," 05.455.320/0001-50",AVENIDA PRESIDENTE KENNEDY,728,ANTIGO Nº 180,CIDADE NOVA,13334-170,GASOLINA,01/12/2022,5.2,,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,COMERCIAL VIHEMA LTDA," 02.500.328/0001-00",RUA ADEMAR DE BARROS,2160,,VILA GEORGINA,13333-140,GASOLINA ADITIVADA,01/12/2022,5.1,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,COMERCIAL VIHEMA LTDA," 02.500.328/0001-00",RUA ADEMAR DE BARROS,2160,,VILA GEORGINA,13333-140,GASOLINA,01/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,INDAIATUBA,COMERCIO DERIVADOS DE PETROLEO RECREIO CAMPESTRE LTDA," 01.634.812/0001-51",AVENIDA FRANCISCO DE PAULA LEITE,3385,ESQ. R.ANT.L.P.,REC. CAMP.JOIA,13343-040,ETANOL,01/12/2022,3.9,,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,COMERCIO DERIVADOS DE PETROLEO RECREIO CAMPESTRE LTDA," 01.634.812/0001-51",AVENIDA FRANCISCO DE PAULA LEITE,3385,ESQ. R.ANT.L.P.,REC. CAMP.JOIA,13343-040,GASOLINA ADITIVADA,01/12/2022,5.2,,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,COMERCIO DERIVADOS DE PETROLEO RECREIO CAMPESTRE LTDA," 01.634.812/0001-51",AVENIDA FRANCISCO DE PAULA LEITE,3385,ESQ. R.ANT.L.P.,REC. CAMP.JOIA,13343-040,GASOLINA,01/12/2022,5,,R$ / litro,RAIZEN
SE,SP,ITAPIRA,ITAPIRENSE COMBUSTIVEIS LTDA," 02.656.787/0001-70",AVENIDA CASTRO ALVES,574,,CENTRO,13974-503,ETANOL,01/12/2022,4,,R$ / litro,RAIZEN
SE,SP,ITAPIRA,ITAPIRENSE COMBUSTIVEIS LTDA," 02.656.787/0001-70",AVENIDA CASTRO ALVES,574,,CENTRO,13974-503,GASOLINA ADITIVADA,01/12/2022,5.3,,R$ / litro,RAIZEN
SE,SP,ITAPIRA,ITAPIRENSE COMBUSTIVEIS LTDA," 02.656.787/0001-70",AVENIDA CASTRO ALVES,574,,CENTRO,13974-503,GASOLINA,01/12/2022,5.1,,R$ / litro,RAIZEN
SE,SP,ITAPIRA,AUTO POSTO PANORAMA DE ITAPIRA LTDA.," 03.320.594/0001-06",AVENIDA DOS ITALIANOS,2300,,PRADOS,13970-080,ETANOL,01/12/2022,3.9,,R$ / litro,IPIRANGA
SE,SP,ITAPIRA,AUTO POSTO PANORAMA DE ITAPIRA LTDA.," 03.320.594/0001-06",AVENIDA DOS ITALIANOS,2300,,PRADOS,13970-080,GASOLINA ADITIVADA,01/12/2022,5.3,,R$ / litro,IPIRANGA
SE,SP,ITAPIRA,AUTO POSTO PANORAMA DE ITAPIRA LTDA.," 03.320.594/0001-06",AVENIDA DOS ITALIANOS,2300,,PRADOS,13970-080,GASOLINA,01/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,ITAPIRA,POSTO RIO BRANCO LTDA," 44.734.010/0001-26",AVENIDA RIO BRANCO,431,,CENTRO,13970-070,ETANOL,01/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,ITAPIRA,POSTO RIO BRANCO LTDA," 44.734.010/0001-26",AVENIDA RIO BRANCO,431,,CENTRO,13970-070,GASOLINA ADITIVADA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,ITAPIRA,POSTO RIO BRANCO LTDA," 44.734.010/0001-26",AVENIDA RIO BRANCO,431,,CENTRO,13970-070,GASOLINA,01/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,ITAPIRA,AUTO POSTO SANTA MARTA DE ITAPIRA LTDA," 04.930.383/0001-58",AVENIDA GETULIO VARGAS,1314,,JARDIM SANTA MARTA,13976-400,ETANOL,01/12/2022,4.1,,R$ / litro,IPIRANGA
SE,SP,ITAPIRA,AUTO POSTO SANTA MARTA DE ITAPIRA LTDA," 04.930.383/0001-58",AVENIDA GETULIO VARGAS,1314,,JARDIM SANTA MARTA,13976-400,GASOLINA ADITIVADA,01/12/2022,5.4,,R$ / litro,IPIRANGA
SE,SP,ITAPIRA,AUTO POSTO SANTA MARTA DE ITAPIRA LTDA," 04.930.383/0001-58",AVENIDA GETULIO VARGAS,1314,,JARDIM SANTA MARTA,13976-400,GASOLINA,01/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,ITU,'AUTO POSTO SOLAR DAS TERRAS LTDA''," 09.259.017/0001-32",AVENIDA MERCEDES SBRISSA FRANCISCHINELLE,201,,PARQUE INDUSTRIAL,13309-625,ETANOL,01/12/2022,3.9,,R$ / litro,BRANCA
SE,SP,ITU,'AUTO POSTO SOLAR DAS TERRAS LTDA''," 09.259.017/0001-32",AVENIDA MERCEDES SBRISSA FRANCISCHINELLE,201,,PARQUE INDUSTRIAL,13309-625,GASOLINA ADITIVADA,01/12/2022,5,,R$ / litro,BRANCA
SE,SP,ITU,'AUTO POSTO SOLAR DAS TERRAS LTDA''," 09.259.017/0001-32",AVENIDA MERCEDES SBRISSA FRANCISCHINELLE,201,,PARQUE INDUSTRIAL,13309-625,GASOLINA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,ITU,GANDINI AUTO CENTER LTDA," 07.583.534/0002-18",PRACA DUQUE DE CAXIAS,271,,CENTRO,13300-103,ETANOL,01/12/2022,3.8,,R$ / litro,BRANCA
SE,SP,ITU,GANDINI AUTO CENTER LTDA," 07.583.534/0002-18",PRACA DUQUE DE CAXIAS,271,,CENTRO,13300-103,GASOLINA ADITIVADA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,ITU,GANDINI AUTO CENTER LTDA," 07.583.534/0002-18",PRACA DUQUE DE CAXIAS,271,,CENTRO,13300-103,GASOLINA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,ITU,TERRA FIRME SERVICOS AUTOMOTIVOS EIRELI," 05.915.527/0001-60",RUA UM,"2,43",,VILA LUCINDA,13309-720,ETANOL,01/12/2022,3.5,,R$ / litro,BRANCA
SE,SP,ITU,TERRA FIRME SERVICOS AUTOMOTIVOS EIRELI," 05.915.527/0001-60",RUA UM,"2,43",,VILA LUCINDA,13309-720,GASOLINA ADITIVADA,01/12/2022,5.4,,R$ / litro,BRANCA
SE,SP,ITU,TERRA FIRME SERVICOS AUTOMOTIVOS EIRELI," 05.915.527/0001-60",RUA UM,"2,43",,VILA LUCINDA,13309-720,GASOLINA,01/12/2022,4.5,,R$ / litro,BRANCA
SE,SP,ITU,AUTO POSTO LOUREIRO LTDA," 55.612.287/0001-00",RUA LUIZ GONZAGA BICUDO,939,,VILA NOVA,13300-000,ETANOL,01/12/2022,3.9,,R$ / litro,IPIRANGA
SE,SP,ITU,AUTO POSTO LOUREIRO LTDA," 55.612.287/0001-00",RUA LUIZ GONZAGA BICUDO,939,,VILA NOVA,13300-000,GASOLINA ADITIVADA,01/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,ITU,AUTO POSTO LOUREIRO LTDA," 55.612.287/0001-00",RUA LUIZ GONZAGA BICUDO,939,,VILA NOVA,13300-000,GASOLINA,01/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,ITU,AUTO POSTO NUNES LTDA," 45.468.428/0001-00",RUA ANDRADAS,499,,CENTRO,13300-170,ETANOL,01/12/2022,3.6,,R$ / litro,VIBRA ENERGIA
SE,SP,ITU,AUTO POSTO NUNES LTDA," 45.468.428/0001-00",RUA ANDRADAS,499,,CENTRO,13300-170,GASOLINA ADITIVADA,01/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,ITU,AUTO POSTO NUNES LTDA," 45.468.428/0001-00",RUA ANDRADAS,499,,CENTRO,13300-170,GASOLINA,01/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,ITU,POSTO REI DOS REIS LTDA," 45.466.463/0001-81",RUA JOAQUIM BERNARDES BORGES,809,,CENTRO,13300-025,ETANOL,01/12/2022,3.9,,R$ / litro,BRANCA
SE,SP,ITU,POSTO REI DOS REIS LTDA," 45.466.463/0001-81",RUA JOAQUIM BERNARDES BORGES,809,,CENTRO,13300-025,GASOLINA ADITIVADA,01/12/2022,5,,R$ / litro,BRANCA
SE,SP,ITU,POSTO REI DOS REIS LTDA," 45.466.463/0001-81",RUA JOAQUIM BERNARDES BORGES,809,,CENTRO,13300-025,GASOLINA,01/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,LIMEIRA,AUTO POSTO SANTA LUCIA DE LIMEIRA LTDA," 04.732.146/0001-82",AVENIDA MAJOR LEVY SOBRINHO,2272,,BOA VISTA,13486-190,ETANOL,02/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,LIMEIRA,AUTO POSTO SANTA LUCIA DE LIMEIRA LTDA," 04.732.146/0001-82",AVENIDA MAJOR LEVY SOBRINHO,2272,,BOA VISTA,13486-190,GASOLINA ADITIVADA,02/12/2022,5.1,,R$ / litro,RAIZEN
SE,SP,LIMEIRA,AUTO POSTO SANTA LUCIA DE LIMEIRA LTDA," 04.732.146/0001-82",AVENIDA MAJOR LEVY SOBRINHO,2272,,BOA VISTA,13486-190,GASOLINA,02/12/2022,4.9,,R$ / litro,RAIZEN
SE,SP,LIMEIRA,POSTO QUALAS LTDA," 07.689.275/0001-23",AVENIDA PIRACICABA,560,,JARDIM PIRATININGA,13480-743,ETANOL,02/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,POSTO QUALAS LTDA," 07.689.275/0001-23",AVENIDA PIRACICABA,560,,JARDIM PIRATININGA,13480-743,GASOLINA ADITIVADA,02/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,POSTO QUALAS LTDA," 07.689.275/0001-23",AVENIDA PIRACICABA,560,,JARDIM PIRATININGA,13480-743,GASOLINA,02/12/2022,4.8,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,POSTO HOT GAS LTDA," 08.741.982/0001-84",AVENIDA DOUTOR FABRICIO VAMPRE,119,,JARDIM NOVA ITALIA,13484-000,ETANOL,02/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,LIMEIRA,POSTO HOT GAS LTDA," 08.741.982/0001-84",AVENIDA DOUTOR FABRICIO VAMPRE,119,,JARDIM NOVA ITALIA,13484-000,GASOLINA,02/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,LIMEIRA,AUTO POSTO N.O. LTDA," 07.014.538/0001-02",AVENIDA MAJOR JOSE LEVY SOBRINHO,1516,,BOA VISTA,13486-190,ETANOL,02/12/2022,3.6,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO N.O. LTDA," 07.014.538/0001-02",AVENIDA MAJOR JOSE LEVY SOBRINHO,1516,,BOA VISTA,13486-190,GASOLINA ADITIVADA,02/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO N.O. LTDA," 07.014.538/0001-02",AVENIDA MAJOR JOSE LEVY SOBRINHO,1516,,BOA VISTA,13486-190,GASOLINA,02/12/2022,4.8,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO SANTA ADELIA LIMEIRA LTDA," 05.917.803/0001-29",RUA PASTOR OSWALDO CECCON,584,,JARDIM SANTA ADELIA,13482-787,ETANOL,02/12/2022,3.4,,R$ / litro,BRANCA
SE,SP,LIMEIRA,AUTO POSTO SANTA ADELIA LIMEIRA LTDA," 05.917.803/0001-29",RUA PASTOR OSWALDO CECCON,584,,JARDIM SANTA ADELIA,13482-787,GASOLINA,02/12/2022,4.4,,R$ / litro,BRANCA
SE,SP,LIMEIRA,WMS SUPERMERCADOS DO BRASIL LTDA.," 93.209.765/0283-99",PRACA PREFEITO SEBASTIAO FUMAGALLI,100,,JARD M. B. MODEINEIS,13482-220,ETANOL,02/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,WMS SUPERMERCADOS DO BRASIL LTDA.," 93.209.765/0283-99",PRACA PREFEITO SEBASTIAO FUMAGALLI,100,,JARD M. B. MODEINEIS,13482-220,GASOLINA ADITIVADA,02/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,WMS SUPERMERCADOS DO BRASIL LTDA.," 93.209.765/0283-99",PRACA PREFEITO SEBASTIAO FUMAGALLI,100,,JARD M. B. MODEINEIS,13482-220,GASOLINA,02/12/2022,4.8,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO ALINGHI LTDA," 02.800.690/0001-99",RUA TREZE DE MAIO,687,,CENTRO,13480-171,ETANOL,02/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO ALINGHI LTDA," 02.800.690/0001-99",RUA TREZE DE MAIO,687,,CENTRO,13480-171,GASOLINA ADITIVADA,02/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO ALINGHI LTDA," 02.800.690/0001-99",RUA TREZE DE MAIO,687,,CENTRO,13480-171,GASOLINA,02/12/2022,4.8,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO KLASS LTDA," 05.111.611/0001-20",AVENIDA EDUARDO PEIXOTO,545,,JARDIM NOVA EUROPA,13482-000,ETANOL,02/12/2022,3.8,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO KLASS LTDA," 05.111.611/0001-20",AVENIDA EDUARDO PEIXOTO,545,,JARDIM NOVA EUROPA,13482-000,GASOLINA ADITIVADA,02/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,AUTO POSTO KLASS LTDA," 05.111.611/0001-20",AVENIDA EDUARDO PEIXOTO,545,,JARDIM NOVA EUROPA,13482-000,GASOLINA,02/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,LIMEIRA,REDE DE POSTOS NOVO HORIZONTE LTDA," 03.081.226/0001-52",RUA ERNESTO FASCINA,13,,JD. NOVO HORIZONTE,13487-262,ETANOL,02/12/2022,3.6,,R$ / litro,BRANCA
SE,SP,LIMEIRA,REDE DE POSTOS NOVO HORIZONTE LTDA," 03.081.226/0001-52",RUA ERNESTO FASCINA,13,,JD. NOVO HORIZONTE,13487-262,GASOLINA,02/12/2022,4.8,,R$ / litro,BRANCA
